,Static bc,Dyn,Dyn One Node,Affected
0,94.51684594154358,0.9676892757415771,0.15506339073181152,59762
1,93.56171989440918,1.7061774730682373,0.09962224960327148,33639
2,92.19518637657166,2.045651435852051,0.1525254249572754,50510
3,95.4861626625061,0.4616069793701172,0.06938791275024414,14644
4,89.00996422767639,0.16691327095031738,0.08911514282226562,18271
5,85.31980609893799,1.230081558227539,0.003939628601074219,8384
6,89.11398100852966,0.9051587581634521,0.007709026336669922,26946
7,88.41293931007385,0.9384496212005615,0.09415483474731445,50017
8,89.52840423583984,0.1716928482055664,0.09786152839660645,18607
9,85.99037003517151,0.45824122428894043,0.08759021759033203,18813
