,Static bc,Dyn,Dyn One Node,Affected
0,27.461626768112183,0.20560479164123535,0.012669086456298828,15538
1,27.428044319152832,1.2448418140411377,0.022858381271362305,23582
2,27.388930320739746,0.1815800666809082,0.05066704750061035,22970
3,27.40497612953186,1.194943904876709,0.019181489944458008,18256
4,27.39792251586914,0.3331584930419922,0.03819441795349121,15474
5,27.411375522613525,0.9956340789794922,0.01822066307067871,14672
6,27.42241334915161,1.4135112762451172,0.01803278923034668,16878
7,27.39209008216858,0.9431006908416748,0.017719268798828125,10918
8,27.381064653396606,0.24991297721862793,0.020678281784057617,8808
9,27.395718336105347,1.5111525058746338,0.0236361026763916,22666
