,Static bc,Dyn,Dyn One Node,Affected
0,4.08329701423645,0.02479386329650879,0.0033278465270996094,35424
1,4.069070816040039,0.05059051513671875,0.0016281604766845703,9014
2,4.074073791503906,0.1443767547607422,0.012876510620117188,15928
3,4.1945648193359375,0.03396177291870117,0.003556489944458008,6800
4,4.071984052658081,0.033208608627319336,0.005578041076660156,9710
5,4.073101043701172,0.04319906234741211,0.0076067447662353516,8638
6,4.08314323425293,0.0875539779663086,0.007235288619995117,26592
7,4.082958698272705,0.0920417308807373,0.00254058837890625,9928
8,4.0722692012786865,0.07268977165222168,0.0062067508697509766,18432
9,4.071322441101074,0.04935169219970703,0.0041751861572265625,6924
