,Static bc,Dyn,Dyn One Node,Affected
0,36.83542442321777,0.5530495643615723,0.019880294799804688,17408
1,36.82195162773132,0.41893601417541504,0.03553462028503418,21010
2,36.84904217720032,0.30553126335144043,0.035542964935302734,29782
3,36.88079357147217,0.13112831115722656,0.07460188865661621,83392
4,36.87045645713806,0.25769591331481934,0.04076194763183594,14470
5,36.85838508605957,0.42698240280151367,0.019147157669067383,9422
6,36.929182052612305,0.8386054039001465,0.038442373275756836,39128
7,36.84886574745178,0.5120518207550049,0.05485868453979492,31974
8,36.85574769973755,1.0014863014221191,0.06250834465026855,61786
9,36.863137006759644,0.5268189907073975,0.030176877975463867,20480
