,Static bc,Dyn,Dyn One Node,Affected
0,65.12844848632812,0.2072608470916748,0.0548248291015625,27164
1,65.09135341644287,0.08246970176696777,0.059537649154663086,53912
2,65.14200353622437,0.6969256401062012,0.0224153995513916,11104
3,65.10184812545776,0.2833731174468994,0.06800198554992676,31452
4,65.43721222877502,1.4727835655212402,0.03416180610656738,27664
5,65.1966814994812,0.7260446548461914,0.10916566848754883,88142
6,65.20864248275757,0.6646018028259277,0.03416895866394043,53920
7,65.15385246276855,0.647209644317627,0.03801131248474121,13458
8,65.20592045783997,0.8239200115203857,0.030580759048461914,14708
9,65.26396441459656,1.1478183269500732,0.028438568115234375,19802
